,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
721,600202.SH,20210104,4.23,4.26,4.2,4.24,4.21,0.03,0.7126,19645.84,8312.483
722,600202.SH,20201231,4.22,4.26,4.17,4.21,4.21,0.0,0.0,21601.67,9087.627
723,600202.SH,20201230,4.23,4.26,4.18,4.21,4.2,0.01,0.2381,19620.02,8273.079
724,600202.SH,20201229,4.18,4.24,4.15,4.2,4.19,0.01,0.2387,21992.0,9225.815
725,600202.SH,20201228,4.26,4.3,4.18,4.19,4.26,-0.07,-1.6432,30514.0,12909.14
726,600202.SH,20201225,4.1,4.28,4.1,4.26,4.13,0.13,3.1477,36514.88,15382.247
727,600202.SH,20201224,4.19,4.21,4.09,4.13,4.22,-0.09,-2.1327,28024.0,11593.142
728,600202.SH,20201223,4.11,4.25,4.11,4.22,4.13,0.09,2.1792,22537.0,9479.384
729,600202.SH,20201222,4.23,4.25,4.12,4.13,4.23,-0.1,-2.3641,24952.0,10429.976
730,600202.SH,20201221,4.2,4.28,4.17,4.23,4.18,0.05,1.1962,20666.0,8752.672
731,600202.SH,20201218,4.2,4.25,4.15,4.18,4.19,-0.01,-0.2387,15025.0,6304.492
732,600202.SH,20201217,4.12,4.19,4.09,4.19,4.14,0.05,1.2077,22958.01,9522.618
733,600202.SH,20201216,4.21,4.23,4.12,4.14,4.21,-0.07,-1.6627,16159.69,6741.823
734,600202.SH,20201215,4.23,4.28,4.19,4.21,4.28,-0.07,-1.6355,24881.01,10519.387
735,600202.SH,20201214,4.21,4.29,4.13,4.28,4.17,0.11,2.6379,30356.9,12828.312
736,600202.SH,20201211,4.27,4.31,4.14,4.17,4.28,-0.11,-2.5701,25217.49,10621.172
737,600202.SH,20201210,4.23,4.33,4.21,4.28,4.24,0.04,0.9434,22289.4,9499.667
738,600202.SH,20201209,4.33,4.33,4.21,4.24,4.32,-0.08,-1.8519,24780.58,10555.674
739,600202.SH,20201208,4.37,4.39,4.32,4.32,4.35,-0.03,-0.6897,11861.0,5164.892
740,600202.SH,20201207,4.41,4.42,4.33,4.35,4.41,-0.06,-1.3605,19497.11,8527.266
741,600202.SH,20201204,4.38,4.45,4.35,4.41,4.38,0.03,0.6849,26896.41,11815.156
742,600202.SH,20201203,4.4,4.42,4.36,4.38,4.39,-0.01,-0.2278,16561.04,7261.957
743,600202.SH,20201202,4.39,4.44,4.36,4.39,4.39,0.0,0.0,23437.52,10315.856
744,600202.SH,20201201,4.34,4.4,4.3,4.39,4.31,0.08,1.8561,20009.02,8741.331
745,600202.SH,20201130,4.34,4.41,4.29,4.31,4.35,-0.04,-0.9195,30770.0,13451.366
746,600202.SH,20201127,4.31,4.35,4.22,4.35,4.28,0.07,1.6355,24355.77,10432.848
747,600202.SH,20201126,4.29,4.32,4.25,4.28,4.27,0.01,0.2342,15407.02,6607.754
748,600202.SH,20201125,4.36,4.38,4.27,4.27,4.36,-0.09,-2.0642,19964.12,8616.165
749,600202.SH,20201124,4.37,4.4,4.33,4.36,4.36,0.0,0.0,19334.0,8449.299
750,600202.SH,20201123,4.34,4.44,4.34,4.36,4.35,0.01,0.2299,24958.02,10918.762
751,600202.SH,20201120,4.29,4.38,4.28,4.35,4.31,0.04,0.9281,30901.0,13413.748
752,600202.SH,20201119,4.33,4.33,4.27,4.31,4.29,0.02,0.4662,17733.12,7607.374
753,600202.SH,20201118,4.32,4.35,4.26,4.29,4.3,-0.01,-0.2326,23434.0,10083.972
754,600202.SH,20201117,4.3,4.34,4.26,4.3,4.3,0.0,0.0,22177.0,9525.322
755,600202.SH,20201116,4.28,4.3,4.23,4.3,4.24,0.06,1.4151,24396.0,10431.679
756,600202.SH,20201113,4.23,4.28,4.19,4.24,4.25,-0.01,-0.2353,17476.0,7408.411
757,600202.SH,20201112,4.18,4.28,4.18,4.25,4.2,0.05,1.1905,26062.0,11050.397
758,600202.SH,20201111,4.17,4.24,4.14,4.2,4.16,0.04,0.9615,23727.71,9935.389
759,600202.SH,20201110,4.26,4.26,4.14,4.16,4.24,-0.08,-1.8868,29544.0,12368.178
760,600202.SH,20201109,4.16,4.26,4.15,4.24,4.15,0.09,2.1687,31749.0,13397.429
761,600202.SH,20201106,4.19,4.2,4.13,4.15,4.19,-0.04,-0.9547,24049.0,9991.397
762,600202.SH,20201105,4.15,4.23,4.15,4.19,4.14,0.05,1.2077,26501.6,11071.137
763,600202.SH,20201104,4.19,4.2,4.09,4.14,4.17,-0.03,-0.7194,20480.1,8486.429
764,600202.SH,20201103,4.08,4.18,4.08,4.17,4.09,0.08,1.956,26165.1,10816.924
765,600202.SH,20201102,4.14,4.15,4.06,4.09,4.12,-0.03,-0.7282,22881.0,9368.712
766,600202.SH,20201030,4.28,4.3,4.1,4.12,4.28,-0.16,-3.7383,35819.0,15020.09
767,600202.SH,20201029,4.29,4.34,4.26,4.28,4.32,-0.04,-0.9259,25106.66,10786.584
768,600202.SH,20201028,4.33,4.34,4.25,4.32,4.33,-0.01,-0.2309,23740.0,10213.977
769,600202.SH,20201027,4.37,4.38,4.31,4.33,4.37,-0.04,-0.9153,27024.0,11729.048
770,600202.SH,20201026,4.35,4.39,4.31,4.37,4.35,0.02,0.4598,19444.25,8467.445
771,600202.SH,20201023,4.36,4.42,4.31,4.35,4.36,-0.01,-0.2294,20532.2,8949.362
772,600202.SH,20201022,4.38,4.4,4.34,4.36,4.4,-0.04,-0.9091,17611.0,7690.649
773,600202.SH,20201021,4.48,4.48,4.36,4.4,4.49,-0.09,-2.0045,35078.0,15420.031
774,600202.SH,20201020,4.43,4.5,4.38,4.49,4.43,0.06,1.3544,24494.63,10893.806
775,600202.SH,20201019,4.41,4.5,4.37,4.43,4.41,0.02,0.4535,32115.0,14297.909
776,600202.SH,20201016,4.36,4.42,4.35,4.41,4.34,0.07,1.6129,26714.01,11726.647
777,600202.SH,20201015,4.4,4.41,4.32,4.34,4.4,-0.06,-1.3636,23662.26,10313.27
778,600202.SH,20201014,4.46,4.46,4.37,4.4,4.47,-0.07,-1.566,21680.01,9560.755
779,600202.SH,20201013,4.48,4.5,4.42,4.47,4.47,0.0,0.0,33893.0,15096.379
780,600202.SH,20201012,4.38,4.5,4.38,4.47,4.38,0.09,2.0548,27503.53,12264.319
781,600202.SH,20201009,4.3,4.44,4.3,4.38,4.26,0.12,2.8169,30854.27,13542.237
782,600202.SH,20200930,4.3,4.31,4.19,4.26,4.26,0.0,0.0,29365.0,12498.956
783,600202.SH,20200929,4.25,4.36,4.2,4.26,4.24,0.02,0.4717,24944.41,10720.302
784,600202.SH,20200928,4.33,4.39,4.21,4.24,4.35,-0.11,-2.5287,23773.88,10175.648
785,600202.SH,20200925,4.44,4.45,4.31,4.35,4.43,-0.08,-1.8059,21701.0,9466.446
786,600202.SH,20200924,4.56,4.56,4.41,4.43,4.59,-0.16,-3.4858,30123.0,13462.692
787,600202.SH,20200923,4.53,4.61,4.52,4.59,4.53,0.06,1.3245,23709.36,10810.759
788,600202.SH,20200922,4.58,4.59,4.5,4.53,4.61,-0.08,-1.7354,24465.0,11137.976
789,600202.SH,20200921,4.73,4.73,4.58,4.61,4.65,-0.04,-0.8602,42289.0,19523.168
790,600202.SH,20200918,4.55,4.65,4.55,4.65,4.58,0.07,1.5284,32906.01,15166.731
791,600202.SH,20200917,4.56,4.62,4.49,4.58,4.55,0.03,0.6593,23072.0,10534.678
792,600202.SH,20200916,4.53,4.56,4.48,4.55,4.53,0.02,0.4415,21201.98,9593.732
793,600202.SH,20200915,4.59,4.62,4.49,4.53,4.6,-0.07,-1.5217,35285.01,16039.786
794,600202.SH,20200914,4.55,4.64,4.54,4.6,4.56,0.04,0.8772,31649.07,14538.848
795,600202.SH,20200911,4.49,4.6,4.46,4.56,4.53,0.03,0.6623,46834.01,21200.186
796,600202.SH,20200910,4.73,4.81,4.49,4.53,4.74,-0.21,-4.4304,76054.0,35184.784
797,600202.SH,20200909,4.8,4.9,4.73,4.74,4.82,-0.08,-1.6598,63866.19,30818.284
798,600202.SH,20200908,4.75,4.82,4.71,4.82,4.74,0.08,1.6878,43417.0,20711.383
799,600202.SH,20200907,4.77,4.85,4.71,4.74,4.78,-0.04,-0.8368,51806.0,24862.005
800,600202.SH,20200904,4.65,4.84,4.62,4.78,4.74,0.04,0.8439,50304.0,23954.124
801,600202.SH,20200903,4.79,4.88,4.7,4.74,4.76,-0.02,-0.4202,72224.0,34667.476
802,600202.SH,20200902,4.74,4.78,4.68,4.76,4.74,0.02,0.4219,45749.01,21657.751
803,600202.SH,20200901,4.68,4.75,4.67,4.74,4.68,0.06,1.2821,34172.39,16067.711
804,600202.SH,20200831,4.76,4.76,4.66,4.68,4.74,-0.06,-1.2658,41874.42,19766.488
805,600202.SH,20200828,4.71,4.78,4.66,4.74,4.72,0.02,0.4237,34699.35,16351.558
806,600202.SH,20200827,4.62,4.74,4.58,4.72,4.62,0.1,2.1645,42180.0,19706.195
807,600202.SH,20200826,4.64,4.68,4.56,4.62,4.65,-0.03,-0.6452,29748.0,13765.556
808,600202.SH,20200825,4.68,4.69,4.63,4.65,4.68,-0.03,-0.641,27282.38,12689.179
809,600202.SH,20200824,4.66,4.72,4.6,4.68,4.67,0.01,0.2141,37449.65,17457.83
810,600202.SH,20200821,4.72,4.75,4.65,4.67,4.72,-0.05,-1.0593,51170.58,24027.386
811,600202.SH,20200820,4.82,4.82,4.68,4.72,4.81,-0.09,-1.8711,79331.07,37417.928
812,600202.SH,20200819,4.65,4.9,4.62,4.81,4.65,0.16,3.4409,161248.67,77311.237
813,600202.SH,20200818,4.72,4.72,4.62,4.65,4.69,-0.04,-0.8529,40826.01,19070.306
814,600202.SH,20200817,4.67,4.73,4.64,4.73,4.68,0.05,1.0684,50172.01,23520.578
815,600202.SH,20200814,4.63,4.69,4.56,4.68,4.63,0.05,1.0799,40150.02,18624.387
816,600202.SH,20200813,4.54,4.69,4.51,4.63,4.54,0.09,1.9824,46294.0,21417.835
817,600202.SH,20200812,4.56,4.57,4.44,4.54,4.52,0.02,0.4425,41679.48,18702.628
818,600202.SH,20200811,4.63,4.67,4.5,4.52,4.63,-0.11,-2.3758,47834.01,21880.176
819,600202.SH,20200810,4.55,4.68,4.53,4.63,4.57,0.06,1.3129,40001.1,18547.83
820,600202.SH,20200807,4.61,4.63,4.46,4.57,4.63,-0.06,-1.2959,38255.37,17362.821
821,600202.SH,20200806,4.69,4.7,4.57,4.63,4.68,-0.05,-1.0684,47371.26,21871.936
822,600202.SH,20200805,4.67,4.7,4.62,4.68,4.68,0.0,0.0,44067.94,20524.102
823,600202.SH,20200804,4.66,4.73,4.64,4.68,4.69,-0.01,-0.2132,61252.72,28673.413
824,600202.SH,20200803,4.66,4.71,4.62,4.69,4.65,0.04,0.8602,74584.71,34842.049
825,600202.SH,20200731,4.52,4.65,4.52,4.65,4.53,0.12,2.649,70457.06,32344.688
826,600202.SH,20200730,4.53,4.57,4.51,4.53,4.52,0.01,0.2212,46942.4,21310.263
827,600202.SH,20200729,4.46,4.53,4.41,4.52,4.48,0.04,0.8929,37024.07,16612.649
828,600202.SH,20200728,4.45,4.51,4.42,4.48,4.42,0.06,1.3575,31138.12,13926.988
829,600202.SH,20200727,4.4,4.46,4.35,4.42,4.4,0.02,0.4545,29938.34,13196.758
830,600202.SH,20200724,4.52,4.52,4.36,4.4,4.52,-0.12,-2.6549,35453.0,15742.487
831,600202.SH,20200723,4.53,4.55,4.39,4.52,4.55,-0.03,-0.6593,52171.1,23301.935
832,600202.SH,20200722,4.53,4.63,4.51,4.55,4.56,-0.01,-0.2193,53679.21,24515.898
833,600202.SH,20200721,4.5,4.63,4.49,4.56,4.5,0.06,1.3333,72514.68,33026.498
834,600202.SH,20200720,4.38,4.51,4.37,4.5,4.36,0.14,3.211,79435.01,35461.03
835,600202.SH,20200717,4.39,4.41,4.3,4.36,4.32,0.04,0.9259,34366.1,14955.807
836,600202.SH,20200716,4.4,4.47,4.32,4.32,4.39,-0.07,-1.5945,57813.99,25371.672
837,600202.SH,20200715,4.52,4.55,4.39,4.39,4.54,-0.15,-3.304,71335.79,31868.405
838,600202.SH,20200714,4.51,4.58,4.46,4.54,4.51,0.03,0.6652,84699.5,38274.919
839,600202.SH,20200713,4.45,4.53,4.42,4.51,4.42,0.09,2.0362,84013.36,37765.907
840,600202.SH,20200710,4.47,4.49,4.39,4.42,4.5,-0.08,-1.7778,61894.82,27447.042
841,600202.SH,20200709,4.43,4.52,4.41,4.5,4.44,0.06,1.3514,67540.99,30192.26
842,600202.SH,20200708,4.37,4.45,4.31,4.44,4.35,0.09,2.069,61428.97,26952.897
843,600202.SH,20200707,4.37,4.41,4.29,4.35,4.35,0.0,0.0,60061.89,26253.071
844,600202.SH,20200706,4.25,4.36,4.24,4.35,4.22,0.13,3.0806,54169.34,23333.432
845,600202.SH,20200703,4.2,4.23,4.18,4.22,4.17,0.05,1.199,30180.08,12710.842
846,600202.SH,20200702,4.11,4.18,4.1,4.17,4.11,0.06,1.4599,30538.71,12650.711
847,600202.SH,20200701,4.13,4.16,4.08,4.11,4.13,-0.02,-0.4843,19828.41,8148.416
848,600202.SH,20200630,4.11,4.16,4.07,4.13,4.09,0.04,0.978,21408.0,8822.078
849,600202.SH,20200629,4.16,4.16,4.07,4.09,4.15,-0.06,-1.4458,19908.8,8169.821
850,600202.SH,20200624,4.18,4.2,4.15,4.15,4.2,-0.05,-1.1905,12749.3,5305.677
851,600202.SH,20200623,4.21,4.22,4.14,4.2,4.21,-0.01,-0.2375,20883.09,8721.764
852,600202.SH,20200622,4.23,4.23,4.19,4.21,4.22,-0.01,-0.237,19392.94,8165.677
853,600202.SH,20200619,4.2,4.24,4.18,4.22,4.2,0.02,0.4762,17095.68,7205.276
854,600202.SH,20200618,4.19,4.21,4.16,4.2,4.2,0.0,0.0,13759.81,5762.401
855,600202.SH,20200617,4.18,4.2,4.15,4.2,4.2,0.0,0.0,18304.41,7648.353
856,600202.SH,20200616,4.16,4.21,4.16,4.2,4.16,0.04,0.9615,14924.19,6251.192
857,600202.SH,20200615,4.16,4.22,4.15,4.16,4.17,-0.01,-0.2398,19695.16,8230.63
858,600202.SH,20200612,4.16,4.22,4.12,4.17,4.23,-0.06,-1.4184,21527.33,8959.355
859,600202.SH,20200611,4.2,4.25,4.17,4.23,4.2,0.03,0.7143,24269.32,10187.668
860,600202.SH,20200610,4.26,4.27,4.16,4.2,4.27,-0.07,-1.6393,22153.88,9313.614
861,600202.SH,20200609,4.3,4.3,4.22,4.27,4.22,0.05,1.1848,17994.0,7646.392
862,600202.SH,20200608,4.25,4.35,4.19,4.22,4.25,-0.03,-0.7059,27042.0,11495.604
863,600202.SH,20200605,4.27,4.3,4.17,4.25,4.27,-0.02,-0.4684,37770.1,15942.885
864,600202.SH,20200604,4.29,4.39,4.25,4.27,4.26,0.01,0.2347,34712.17,14938.873
865,600202.SH,20200603,4.22,4.42,4.21,4.26,4.26,0.0,0.0,46970.89,20158.905
866,600202.SH,20200602,4.18,4.28,4.15,4.26,4.16,0.1,2.4038,41485.68,17539.327
867,600202.SH,20200601,4.14,4.18,4.09,4.16,4.09,0.07,1.7115,26647.36,11070.623
868,600202.SH,20200529,4.08,4.16,4.04,4.09,4.09,0.0,0.0,24906.71,10246.355
869,600202.SH,20200528,4.11,4.12,4.01,4.09,4.08,0.01,0.2451,18915.05,7668.126
870,600202.SH,20200527,4.14,4.16,4.07,4.08,4.14,-0.06,-1.4493,27547.34,11315.896
871,600202.SH,20200526,4.09,4.14,4.06,4.14,4.06,0.08,1.9704,23052.9,9459.691
872,600202.SH,20200525,4.06,4.06,4.0,4.06,4.07,-0.01,-0.2457,16547.0,6666.268
873,600202.SH,20200522,4.1,4.14,4.03,4.07,4.12,-0.05,-1.2136,20234.96,8236.147
874,600202.SH,20200521,4.1,4.16,4.08,4.12,4.1,0.02,0.4878,27698.0,11408.687
875,600202.SH,20200520,4.1,4.1,4.05,4.1,4.09,0.01,0.2445,17616.0,7185.394
876,600202.SH,20200519,4.08,4.12,4.07,4.09,4.07,0.02,0.4914,15408.83,6299.304
877,600202.SH,20200518,4.1,4.1,4.05,4.07,4.08,-0.01,-0.2451,13742.57,5608.358
878,600202.SH,20200515,4.09,4.12,4.07,4.08,4.09,-0.01,-0.2445,19297.18,7887.999
879,600202.SH,20200514,4.13,4.13,4.07,4.09,4.13,-0.04,-0.9685,19945.0,8162.825
880,600202.SH,20200513,4.09,4.14,4.09,4.13,4.15,-0.02,-0.4819,16563.0,6820.053
881,600202.SH,20200512,4.18,4.18,4.07,4.15,4.18,-0.03,-0.7177,20705.04,8549.478
882,600202.SH,20200511,4.21,4.24,4.15,4.18,4.21,-0.03,-0.7126,23291.71,9766.809
883,600202.SH,20200508,4.2,4.24,4.15,4.21,4.18,0.03,0.7177,15789.72,6650.524
884,600202.SH,20200507,4.22,4.23,4.15,4.18,4.22,-0.04,-0.9479,18525.01,7756.875
885,600202.SH,20200506,4.14,4.22,4.13,4.22,4.18,0.04,0.9569,18334.1,7678.925
886,600202.SH,20200430,4.14,4.2,4.11,4.18,4.1,0.08,1.9512,20545.73,8553.329
887,600202.SH,20200429,4.1,4.14,3.96,4.1,4.06,0.04,0.9852,19345.25,7944.219
888,600202.SH,20200428,4.15,4.17,3.95,4.06,4.17,-0.11,-2.6379,22950.82,9359.116
889,600202.SH,20200427,4.21,4.25,4.15,4.17,4.18,-0.01,-0.2392,18664.02,7845.713
890,600202.SH,20200424,4.26,4.26,4.15,4.18,4.27,-0.09,-2.1077,28041.0,11788.056
891,600202.SH,20200423,4.33,4.33,4.25,4.27,4.33,-0.06,-1.3857,21570.0,9232.212
892,600202.SH,20200422,4.24,4.33,4.2,4.33,4.28,0.05,1.1682,22138.0,9468.287
893,600202.SH,20200421,4.33,4.35,4.22,4.28,4.3,-0.02,-0.4651,15797.0,6765.713
894,600202.SH,20200420,4.31,4.32,4.25,4.3,4.3,0.0,0.0,17728.36,7574.615
895,600202.SH,20200417,4.38,4.4,4.3,4.3,4.35,-0.05,-1.1494,18972.36,8243.249
896,600202.SH,20200416,4.29,4.37,4.29,4.35,4.33,0.02,0.4619,14364.6,6228.737
897,600202.SH,20200415,4.4,4.4,4.31,4.33,4.4,-0.07,-1.5909,20189.02,8794.422
898,600202.SH,20200414,4.35,4.4,4.32,4.4,4.35,0.05,1.1494,22698.35,9946.6
899,600202.SH,20200413,4.28,4.38,4.18,4.35,4.28,0.07,1.6355,34475.7,14866.767
900,600202.SH,20200410,4.4,4.4,4.26,4.28,4.39,-0.11,-2.5057,26364.53,11370.103
901,600202.SH,20200409,4.38,4.44,4.36,4.39,4.37,0.02,0.4577,26283.0,11580.88
902,600202.SH,20200408,4.31,4.38,4.31,4.37,4.33,0.04,0.9238,23257.14,10128.2
903,600202.SH,20200407,4.33,4.37,4.31,4.33,4.27,0.06,1.4052,28649.16,12421.485
904,600202.SH,20200403,4.27,4.32,4.24,4.27,4.27,0.0,0.0,19078.0,8149.906
905,600202.SH,20200402,4.23,4.27,4.17,4.27,4.22,0.05,1.1848,23118.01,9784.929
906,600202.SH,20200401,4.25,4.29,4.19,4.22,4.22,0.0,0.0,19135.0,8126.773
907,600202.SH,20200331,4.2,4.23,4.16,4.22,4.19,0.03,0.716,17358.0,7277.505
908,600202.SH,20200330,4.29,4.29,4.12,4.19,4.32,-0.13,-3.0093,31351.02,13100.33
909,600202.SH,20200327,4.36,4.41,4.31,4.32,4.33,-0.01,-0.2309,26632.42,11631.513
910,600202.SH,20200326,4.34,4.39,4.32,4.33,4.38,-0.05,-1.1416,24777.0,10788.517
911,600202.SH,20200325,4.35,4.39,4.31,4.38,4.29,0.09,2.0979,37237.2,16203.828
912,600202.SH,20200324,4.27,4.32,4.22,4.29,4.23,0.06,1.4184,27835.96,11878.089
913,600202.SH,20200323,4.33,4.33,4.22,4.23,4.39,-0.16,-3.6446,32689.96,13973.002
914,600202.SH,20200320,4.39,4.42,4.3,4.39,4.37,0.02,0.4577,26642.48,11634.356
915,600202.SH,20200319,4.3,4.39,4.26,4.37,4.31,0.06,1.3921,45235.0,19590.872
916,600202.SH,20200318,4.48,4.54,4.31,4.31,4.48,-0.17,-3.7946,39536.0,17639.714
917,600202.SH,20200317,4.42,4.54,4.21,4.48,4.4,0.08,1.8182,56571.91,24844.975
918,600202.SH,20200316,4.55,4.69,4.4,4.4,4.49,-0.09,-2.0045,81446.43,37000.756
919,600202.SH,20200313,4.35,4.54,4.2,4.49,4.62,-0.13,-2.8139,85116.24,37703.636
920,600202.SH,20200312,4.65,4.77,4.6,4.62,4.8,-0.18,-3.75,61878.1,28785.559
921,600202.SH,20200311,4.81,4.92,4.7,4.8,4.84,-0.04,-0.8264,78054.66,37592.79
922,600202.SH,20200310,4.76,4.96,4.5,4.84,4.83,0.01,0.207,90860.3,43100.251
923,600202.SH,20200309,4.67,4.9,4.63,4.83,4.74,0.09,1.8987,118996.82,57117.06
924,600202.SH,20200306,4.63,4.83,4.59,4.74,4.67,0.07,1.4989,82843.7,39062.684
925,600202.SH,20200305,4.66,4.72,4.6,4.67,4.61,0.06,1.3015,66721.01,31121.072
926,600202.SH,20200304,4.56,4.61,4.51,4.61,4.61,0.0,0.0,44000.88,20121.251
927,600202.SH,20200303,4.73,4.76,4.57,4.61,4.62,-0.01,-0.2165,92248.32,42793.538
928,600202.SH,20200302,4.4,4.64,4.4,4.62,4.42,0.2,4.5249,64894.05,29398.43
929,600202.SH,20200228,4.5,4.5,4.26,4.42,4.58,-0.16,-3.4934,57338.77,25216.842
930,600202.SH,20200227,4.61,4.65,4.53,4.58,4.6,-0.02,-0.4348,39287.6,18016.947
931,600202.SH,20200226,4.5,4.65,4.46,4.6,4.56,0.04,0.8772,60256.03,27635.269
932,600202.SH,20200225,4.43,4.63,4.35,4.56,4.51,0.05,1.1086,69421.41,31342.282
933,600202.SH,20200224,4.51,4.52,4.45,4.51,4.52,-0.01,-0.2212,42835.25,19202.017
934,600202.SH,20200221,4.49,4.55,4.48,4.52,4.52,0.0,0.0,49776.95,22472.346
935,600202.SH,20200220,4.44,4.53,4.43,4.52,4.44,0.08,1.8018,44235.27,19871.804
936,600202.SH,20200219,4.48,4.5,4.4,4.44,4.49,-0.05,-1.1136,35256.03,15714.216
937,600202.SH,20200218,4.48,4.51,4.42,4.49,4.47,0.02,0.4474,36602.13,16390.131
938,600202.SH,20200217,4.31,4.51,4.31,4.47,4.32,0.15,3.4722,62763.35,27727.091
939,600202.SH,20200214,4.31,4.35,4.3,4.32,4.32,0.0,0.0,28091.96,12145.182
940,600202.SH,20200213,4.37,4.39,4.3,4.32,4.35,-0.03,-0.6897,30757.46,13316.087
941,600202.SH,20200212,4.28,4.36,4.27,4.35,4.27,0.08,1.8735,31725.02,13724.902
942,600202.SH,20200211,4.33,4.34,4.27,4.27,4.3,-0.03,-0.6977,22947.0,9855.879
943,600202.SH,20200210,4.18,4.3,4.18,4.3,4.23,0.07,1.6548,35881.5,15267.272
944,600202.SH,20200207,4.18,4.28,4.15,4.23,4.2,0.03,0.7143,45878.95,19359.397
945,600202.SH,20200206,4.13,4.21,4.06,4.2,4.13,0.07,1.6949,52386.41,21684.509
946,600202.SH,20200205,4.04,4.2,4.01,4.13,4.08,0.05,1.2255,40405.66,16610.424
947,600202.SH,20200204,3.82,4.2,3.82,4.08,4.24,-0.16,-3.7736,61488.58,24655.209
948,600202.SH,20200203,4.24,4.24,4.24,4.24,4.71,-0.47,-9.9788,5400.0,2289.6
949,600202.SH,20200123,4.85,4.87,4.64,4.71,4.86,-0.15,-3.0864,32206.71,15328.336
950,600202.SH,20200122,4.8,4.88,4.74,4.86,4.8,0.06,1.25,24030.39,11544.994
951,600202.SH,20200121,4.9,4.9,4.79,4.8,4.84,-0.04,-0.8264,23625.0,11418.876
952,600202.SH,20200120,4.81,4.85,4.78,4.84,4.78,0.06,1.2552,18994.85,9153.633
953,600202.SH,20200117,4.83,4.85,4.77,4.78,4.8,-0.02,-0.4167,19883.31,9529.949
954,600202.SH,20200116,4.86,4.87,4.8,4.8,4.86,-0.06,-1.2346,24995.0,12057.319
955,600202.SH,20200115,4.9,4.95,4.83,4.86,4.88,-0.02,-0.4098,27709.0,13464.477
956,600202.SH,20200114,4.96,4.98,4.88,4.88,4.93,-0.05,-1.0142,36799.0,18066.585
957,600202.SH,20200113,4.92,4.94,4.84,4.93,4.92,0.01,0.2033,22929.01,11227.896
958,600202.SH,20200110,4.97,5.05,4.88,4.92,4.98,-0.06,-1.2048,32679.71,16066.921
959,600202.SH,20200109,4.96,5.04,4.95,4.98,4.92,0.06,1.2195,35300.08,17601.229
960,600202.SH,20200108,5.05,5.08,4.92,4.92,5.07,-0.15,-2.9586,49203.0,24575.087
961,600202.SH,20200107,4.97,5.1,4.96,5.07,4.96,0.11,2.2177,52613.46,26589.982
962,600202.SH,20200106,4.9,5.0,4.88,4.96,4.95,0.01,0.202,27016.78,13393.016
963,600202.SH,20200103,4.98,4.98,4.93,4.95,4.98,-0.03,-0.6024,31526.0,15624.262
964,600202.SH,20200102,4.91,5.01,4.89,4.98,4.88,0.1,2.0492,55115.85,27246.847
